_id,title,text,query
"<dbpedia:Washburn,_Illinois>","Washburn, Illinois","Washburn is a village mostly in Woodford County, with a small northerly portion in  Marshall County, both in the U.S. state of Illinois. The population was 1,158 at the 2010 census, up from 1,147 at the 2000 census. It is part of the Peoria, Illinois Metropolitan Statistical Area.Washburn is an agricultural community located in north-central Illinois. Illinois Route 89 forms the main north-south road through Washburn as Jefferson Street.","where is washburn, il"
"<dbpedia:Kinmundy,_Illinois>","Kinmundy, Illinois","Kinmundy is a city in Marion County, Illinois, United States. The population was 892 at the 2000 census.Kinmundy is believed to be named after a place in Scotland.",what county is kinmundy il in
"<dbpedia:Kilbourne,_Illinois>","Kilbourne, Illinois","Kilbourne is a village in Mason County, Illinois, United States. The population was 375 at the 2000 census.",where is kilbourne illinois
"<dbpedia:Prairie_City,_Illinois>","Prairie City, Illinois","Prairie City is a village in McDonough County, Illinois, United States. The population was 461 at the 2000 census.","what county is prairie city, il"
"<dbpedia:Colchester,_Illinois>","Colchester, Illinois","Colchester is a city in McDonough County, Illinois, United States. The population was 1,493 at the 2000 census. The city is named after the town of Colchester, England.",what county is colchester il in
"<dbpedia:Bushnell,_Illinois>","Bushnell, Illinois","Bushnell is a city in McDonough County, Illinois, United States. The population was 3,221 at the 2000 census.",what county is bushnell il in
"<dbpedia:Tennessee,_Illinois>","Tennessee, Illinois","Tennessee is a village in McDonough County, Illinois, United States. The population was 144 at the 2000 census.",where is tennessee illinois
"<dbpedia:Varna,_Illinois>","Varna, Illinois","Varna is a village in Marshall County, Illinois, United States. The population was 384 at the 2010 census, down from 436 at the 2000 census. It is part of the Peoria, Illinois Metropolitan Statistical Area. Included in the Postal Zone of Varna is the nearby community of Lake Wildwood that serves as a vacation spot.",where is varna il
"<dbpedia:Brookport,_Illinois>","Brookport, Illinois","Brookport is a city in Massac County, Illinois, United States. The population was 1,054 at the 2000 census. It is part of the Paducah, KY-IL Micropolitan Statistical Area.","what county is brookport, il in"
"<dbpedia:Industry,_Illinois>","Industry, Illinois","Industry is a village in McDonough County, Illinois,  United States. As of the 2000 census, the village population was 540.",what county is industry illinois in
"<dbpedia:Manito,_Illinois>","Manito, Illinois","Manito is a village in Mason County, Illinois, United States. The population was 1,733 at the 2000 census, and 1,595 at a 2009 estimate.","what county is manito, il"
"<dbpedia:Bath,_Illinois>","Bath, Illinois","Bath is a village in Mason County, Illinois, United States. The population was 310 at the 2000 census.",what county is bath il
"<dbpedia:Lacon,_Illinois>","Lacon, Illinois","Lacon is a city in, and the county seat of, Marshall County, Illinois, United States. It is part of the Peoria, Illinois Metropolitan Statistical Area. The population was 1,937 at the 2010 census, down from 1,979 at the 2000 census.Lacon was named after Laconia, a region of Greece.",lacon illinois is in what county
"<dbpedia:Greenwood,_Illinois>","Greenwood, Illinois","Greenwood is a village in McHenry County, Illinois,  United States. It was incorporated as a village on 4 April 1995. The population was 244 at the 2000 census.",where is greenwood illinois
"<dbpedia:Easton,_Illinois>","Easton, Illinois","Easton is a village in Mason County, Illinois, United States. As of the 2010 census, the village population was 321, down from 373 in 2000.",where is easton il located
"<dbpedia:Blandinsville,_Illinois>","Blandinsville, Illinois","Blandinsville is a village in McDonough County, Illinois, United States. The population was 777 at the 2000 census.The town is named for Joseph L. Blandin, owner of the first general store.  In 1842, the town was platted on a tract known as Job's Settlement, named after early settlers William and Ira Job.  A post office was established in 1843.  The Frank Hicks House in Blandinsville was constructed by architect George Franklin Barber in 1895.",where is blandinsville
"<dbpedia:Odin,_Illinois>","Odin, Illinois","Odin is a village in Marion County, Illinois, United States. The population was 1,122 at the 2000 census. The village was named after Odin, a god in Germanic mythology.",population of odin il
"<dbpedia:Good_Hope,_Illinois>","Good Hope, Illinois","Good Hope is a village in McDonough County, Illinois,  United States. The population was 415 according to the 2000 census.","what county is good hope, il in"
"<dbpedia:Holiday_Hills,_Illinois>","Holiday Hills, Illinois","Holiday Hills is a village in McHenry County, Illinois, United States. The population was 831 at the 2000 census.","what county is holiday hills, illinois in?"
"<dbpedia:Topeka,_Illinois>","Topeka, Illinois","Topeka is an incorporated town in Mason County, Illinois, United States. The population was 90 at the 2000 census.",population of topeka illinois
"<dbpedia:Havana,_Illinois>","Havana, Illinois","Havana is a city in Mason County, Illinois, United States. The population was 3,577 at the 2000 census, and 3,260 at a 2009 estimate. It is the county seat of Mason County.",where is havana il
"<dbpedia:Metropolis,_Illinois>","Metropolis, Illinois","Metropolis is a city located along the Ohio River in Massac County, Illinois, United States. It has a population of 6,465 according to the 2013 estimate of the United States Census Bureau. Metropolis is the county seat of Massac County and is part of the Paducah, KY-IL Micropolitan Statistical Area in Southern Illinois.",what is the population of mossac illinois
"<dbpedia:Johnsburg,_Illinois>","Johnsburg, Illinois","Johnsburg is a northwest suburban Chicago village in McHenry County, Illinois, United States. The population was 6,337 at the 2010 census.","what county is johnsburg, il"
"<dbpedia:Hebron,_Illinois>","Hebron, Illinois","Hebron is a village in McHenry County, Illinois, United States. As of the 2010 census the village population was 1,216, up from 1,038 in 2000.",what county is hebron il
"<dbpedia:Granite_City,_Illinois>","Granite City, Illinois","Granite City is a city in Madison County, Illinois, United States, within the Greater St. Louis metropolitan area.  The population was 29,849 at the 2010 census, making it the second largest city in the Metro East and Southern Illinois regions, behind Belleville. Officially founded in 1896, Granite City was named by the Niedringhaus brothers, William and Frederick, who established it as a steel making company town for the manufacture of kitchen utensils made to resemble granite.",what county is granite city il
"<dbpedia:McCullom_Lake,_Illinois>","McCullom Lake, Illinois","McCullom Lake is a village in McHenry County, Illinois, United States. The population was 1,038 at the 2000 census.",what county is mccullom lake illinois in
"<dbpedia:Marengo,_Illinois>","Marengo, Illinois","Marengo is a city in McHenry County, Illinois, United States. The population was 7,648 at the 2010 census.","what county is marengo, il in?"
"<dbpedia:Lakewood,_Illinois>","Lakewood, Illinois","Lakewood is a village in McHenry County, Illinois, United States. It was incorporated as a village on July 10, 1933. The population was 3,811 at the 2010 census.","what county is lakewood, il"
"<dbpedia:Harvard,_Illinois>","Harvard, Illinois","Harvard is a city located in McHenry County in the northeastern corner of the U.S. state of Illinois, approximately 7 miles (11 km) south of the Illinois/Wisconsin border. The population was 9,447 at the 2010 census. The city is 63 miles (101 km) from the Chicago Loop, and it is the last stop on the Union Pacific/Northwest Line.",what county is harvard il in
"<dbpedia:Bull_Valley,_Illinois>","Bull Valley, Illinois","Bull Valley is an affluent village in McHenry County, Illinois, United States. The population was 726 at the 2000 census. However, at the 2010 census, the population was at 1,077. Surrounded by the urban sprawl of Crystal Lake, Woodstock, and McHenry, the village prides itself in its rural, low-density character.",what county is bull valley il in
"<dbpedia:Sciota,_Illinois>","Sciota, Illinois","Sciota /saɪˈoʊdə/ is a village in McDonough County, Illinois, United States. The population was 61 at the 2010 census.",what county is sciaota il
"<dbpedia:Cary,_Illinois>","Cary, Illinois","Cary is a village located in Algonquin Township, McHenry County, Illinois, United States. The population was 18,271 at the 2011 census.",what county is ary il
"<dbpedia:Oakwood_Hills,_Illinois>","Oakwood Hills, Illinois","Oakwood Hills is a village in McHenry County, Illinois, United States. The population was 2,194 at the 2000 census. As of 2010, the population dropped to 2,083.",what county is oakwood hills illinois in
"<dbpedia:Pistakee_Highlands,_Illinois>","Pistakee Highlands, Illinois","Pistakee Highlands is a census-designated place (CDP) in McHenry County, Illinois, United States. It consists primarily of an unincorporated area of McHenry County adjoining Pistakee Bay, within the McHenry post office, and is located just northeast of Johnsburg. The population was 3,454 at the 2010 census.",what county is pistakee highlands in
"<dbpedia:Richmond,_Illinois>","Richmond, Illinois","Richmond is a village in McHenry County, Illinois, United States, 44 miles south-southwest of Milwaukee, Wisconsin and 55 miles northwest of Chicago. The population was 1,901 at the 2010 census.",where is richmond illinois
"<dbpedia:Prairie_Grove,_Illinois>","Prairie Grove, Illinois","Prairie Grove is a village in McHenry County, Illinois, United States, first incorporated in 1973. The population was 1,904 at the 2010 census. Prairie Grove's schools and main social and economic life are shared with the city of Crystal Lake.",what county is prairie grove illinois in
